customer_id,codi_carrer,numpost,lletra,districte,barri,seccio_censal,poblacion_seccion,postal_code,lon,lat,x_etrs89,y_etrs89
53,356304,62,,6,32,6079,1180,25,2.164628570868415,41.40881334669421,430179.558,4584477.51
54,11404,15,,9,63,9085,1785,41,2.1812874713263946,41.417375098988806,431580.908,4585414.732
55,43900,22,,9,63,9095,2278,27,2.188115507736634,41.415807086237436,432149.894,4585235.281
56,120807,450,,8,52,8097,1367,16,2.185576468889818,41.44648779195877,431969.742,4588643.422
57,344101,222,,6,32,6064,1926,24,2.162255113800071,41.40400526339094,429976.02,4583945.638
58,103900,1,,9,63,9088,2002,27,2.1853363488609476,41.41699584694731,431918.876,4585369.437
59,250609,3,,9,61,9055,1871,27,2.1865363472033317,41.425931462939715,432028.479,4586360.518
60,147508,86,,6,28,6007,2012,23,2.139697378068615,41.413661971152244,428101.133,4585036.196
61,212304,50,,8,50,8068,2039,42,2.1750053924703967,41.447701733507024,431087.998,4588786.556
62,305100,179,,6,32,6064,1926,37,2.1642529356665894,41.403096813748164,430142.039,4583843.17
63,328808,100,,3,17,3071,1422,28,2.1303021479272095,41.371622706078725,427269.083,4580376.893
64,268003,481,,2,6,2034,1202,25,2.176770309604842,41.406342613025025,431191.768,4584193.496
65,312604,41,,7,38,7081,1948,32,2.1501437356486544,41.42380322715277,428985.233,4586153.45
66,127205,4,,8,52,8097,1367,16,2.186057081696451,41.44421210769204,432007.513,4588390.399
67,202504,7,,7,35,7047,1567,32,2.1754409982804215,41.42514438990924,431100.532,4586281.907
68,300106,1,,3,17,3075,1764,28,2.1285861583130874,41.37350861744853,427127.682,4580587.705
69,52605,48,,4,19,4005,1217,14,2.1364907523512,41.38306732397128,427799.286,4581642.282
70,285104,51,,3,18,3112,1896,14,2.1386011462648646,41.381960509247065,427974.523,4581517.649
71,3600,36,,7,37,7070,1483,32,2.157940687780776,41.4233989820594,429636.323,4586102.206
72,43502,27,,3,11,3022,1442,4,2.1685030083640435,41.372092845231634,430464.267,4580397.738
73,353408,78,,5,27,5084,1396,6,2.146090803420509,41.40525092071385,428626.256,4584097.122
74,155700,5,,5,26,5078,2121,6,2.1402713075768145,41.4030540482766,428137.41,4583858.039
75,54509,166,,2,9,2138,1983,15,2.1515773945498275,41.38280479492458,429060.454,4581600.677
76,187207,153,,4,19,4035,1343,28,2.1308670585367504,41.38045658289712,427326.16,4581357.142
77,172403,91,,3,18,3087,1551,28,2.132606258837793,41.38007297065319,427471.161,4581313.097
78,249304,205,,10,68,10068,1610,18,2.1995420902946785,41.40521973535958,433093.972,4584050.997
79,244800,27,,10,71,10102,2663,20,2.2075764931088373,41.41728976779675,433777.79,4585384.823
80,89004,446,,2,5,2017,1978,13,2.175853289192799,41.398576132358166,431106.917,4583332.0
81,285807,241,,2,9,2124,1148,29,2.145132911771523,41.38532278659953,428524.361,4581885.516
82,701913,4,,9,57,9001,2835,33,2.192029355896482,41.45388750298063,432516.437,4589459.883
83,286300,82,,10,64,10020,1507,26,2.1834438425852163,41.410163151321306,431753.567,4584612.368
84,222603,69,,3,15,3051,1849,14,2.1424416221140548,41.374277311133866,428287.206,4580661.488
85,191204,406,,2,6,2051,1906,13,2.174688602629069,41.402803286544774,431014.027,4583802.22
86,94809,117,,3,15,3051,1849,14,2.1421272017038535,41.375168711794295,428261.892,4580760.71
87,89004,463,,2,5,2018,1851,13,2.1757613360808903,41.39878037616484,431099.446,4583354.748
88,35800,25,,9,60,9034,1467,30,2.186925391989728,41.44094052535059,432076.636,4588026.508
89,169409,234,,3,14,3043,1628,4,2.1429277207076014,41.37003568587108,428323.2,4580190.188
90,166502,7,,8,45,8033,1518,16,2.1745665962672414,41.43704122319347,431040.059,4587603.381
91,54000,1,,8,46,8045,1894,31,2.1672031566330943,41.43099407275466,430418.425,4586937.922
92,127205,38,,8,52,8098,1342,16,2.1841925816655983,41.44488280714624,431852.463,4588466.326
93,234453,1,,6,32,6086,1009,24,2.1605391614022516,41.41102199300929,429840.138,4584726.016
94,130709,17,,5,23,5015,1591,34,2.1237095766252705,41.39546026334873,426744.515,4583028.857
95,312400,2,,3,15,3050,1695,14,2.1407255214264223,41.375409653272285,428144.943,4580788.62
96,268003,533,,2,6,2038,1543,25,2.179207098538943,41.408502758586884,431397.717,4584431.38
97,89004,593,,10,65,10041,1620,13,2.184569524391814,41.40541490467453,431842.688,4584084.337
98,86200,84,,10,72,10107,1524,18,2.1951729540704914,41.41307389392156,432736.878,4584926.34
99,279203,14,,9,60,9046,1304,30,2.185009059672391,41.43364566747213,431908.922,4587218.143
100,267306,1,,1,1,1012,2139,1,2.163787887843165,41.37905015772864,430077.403,4581173.92
101,160903,4,,3,16,3064,2171,14,2.1345592506084397,41.36454762722001,427617.257,4579587.867
102,168009,16,,10,68,10071,1719,5,2.2050236714998324,41.40275802590167,433549.644,4583773.482
103,131100,56,,9,57,9002,2313,33,2.1917014337641976,41.4520802392458,432487.174,4589259.497
104,205105,6,,10,70,10087,1960,20,2.2111456347522602,41.42051070543458,434079.32,4585739.685
105,191703,31,,5,25,5047,1233,22,2.1338237706847187,41.403066508295,427598.485,4583864.791
106,140804,18,,8,50,8072,1235,42,2.1720290347009232,41.445878847492466,430837.444,4588586.554
107,14107,52,,8,44,8008,1640,31,2.172165215401973,41.42756957656246,430829.382,4586553.761
108,45950,8,,8,48,8050,1368,42,2.1692052192497684,41.43540842138095,430590.405,4587426.393
109,268003,278,,2,7,2081,2268,8,2.160588309399649,41.39391778722717,429825.846,4582827.088
110,291005,48,,10,64,10002,1939,26,2.1838996783732383,41.414502890768986,431796.205,4585093.802
111,25409,2,,8,44,8015,1531,16,2.179745937977434,41.42912810219228,431464.442,4586720.759
112,97807,158,,7,37,7080,1770,32,2.1533554681710503,41.42539809496573,429255.342,4586327.882
113,138802,161,,3,18,3088,1394,28,2.133553535741831,41.38036921253721,427550.699,4581345.193
114,61504,26,,8,52,8088,1334,16,2.179286585491225,41.44299449740453,431440.655,4588260.561
115,322404,63,,8,45,8035,7056,16,2.175232604791994,41.43537111217971,431093.934,4587417.436
116,152905,210,,7,35,7044,1365,41,2.177362700165026,41.42207122866498,431257.868,4585939.2
117,158504,38,,10,72,10112,1489,20,2.1944868218331175,41.415963590390035,432682.518,4585247.684
118,293805,7,,6,31,6033,1346,24,2.1574161373909138,41.40633402205495,429574.059,4584208.097
119,195806,59,,7,36,7056,1260,32,2.1611631256467194,41.4229341118633,429905.097,4586047.983
120,125006,41,,4,19,4033,1171,28,2.131121451967922,41.382073154008324,427349.231,4581536.398
121,209900,569,,8,52,8097,1367,16,2.186299253245717,41.44604706634531,432029.658,4588593.925
122,282106,43,,1,1,1013,1472,1,2.1652833448895845,41.38037106046475,430203.864,4581319.359
123,266802,2,,10,72,10109,1787,20,2.1988858507225446,41.41531703353963,433049.488,4585172.494
124,310008,134,,7,35,7040,1586,41,2.174531361987867,41.41629691824715,431015.16,4585300.393
125,201104,136,,6,32,6084,1499,24,2.1614433799141124,41.41003501771496,429914.65,4584615.711
126,302203,97,,5,25,5040,1478,22,2.1352664247161397,41.40613891021868,427722.479,4584204.681
127,110803,113,,2,9,2135,2079,15,2.148774707137641,41.380868485883326,428823.998,4581388.009
128,166900,1,,7,39,7089,1433,35,2.139818590035464,41.42057667623599,428118.888,4585803.76
129,223606,467,,5,26,5050,1762,21,2.138728759589625,41.402079197870044,428007.395,4583751.093
130,245802,132,,2,8,2105,2195,36,2.1497318765352045,41.39085533970911,428914.912,4582495.949
131,168701,15,,5,23,5013,1667,34,2.1212163038376857,41.396908557429065,426537.713,4583191.756
132,167550,3,,5,26,5057,1684,21,2.141022773279505,41.39248933132679,428188.595,4582684.534
133,120308,15,,5,23,5018,1305,34,2.12538995647185,41.392840800029674,426882.056,4582736.628
134,95700,2,,5,27,5091,1557,23,2.1455509773506365,41.41037233556695,428586.743,4584666.141
135,147508,59,,6,28,6008,2123,23,2.1392784339271858,41.413833402280254,428066.309,4585055.576
136,119003,228,,8,45,8024,1403,16,2.1770778086145937,41.43040558862947,431242.855,4586864.7
137,180401,238,,10,65,10035,1911,18,2.195165575211833,41.410914848506664,432734.034,4584686.651
138,253902,74,,10,71,10097,1574,18,2.19574081654406,41.40799624885363,432779.103,4584362.185
139,362001,72,,2,9,2148,1601,15,2.1503090518670867,41.37878944291849,428950.032,4581155.938
140,158107,10,,6,28,6002,1595,23,2.149452975109711,41.40824719249771,428910.551,4584427.0
141,218402,11,,4,21,4056,1977,34,2.109660694610576,41.39501157527169,425569.543,4582991.018
142,7407,145,,3,18,3110,1439,14,2.134750229727652,41.380223549377334,427650.602,4581328.022
143,327204,3,,6,29,6014,1488,23,2.147578211385293,41.417073369980265,428763.499,4585408.414
144,2210,57,,6,28,6009,1389,35,2.1347239583537196,41.41981609257871,427692.307,4585723.562
145,341908,23,,6,31,6054,1574,12,2.1588876069181984,41.40329274813951,429693.772,4583869.263
146,325005,242,,2,5,2019,1989,13,2.175999591535192,41.399815818710415,431120.456,4583469.512
147,268003,105,,2,9,2117,1223,29,2.150727525996154,41.38677825891766,428993.716,4582042.501
148,289105,98,,2,9,2117,1223,29,2.1499381279687078,41.38761374872592,428928.625,4582135.903
149,361406,184,,2,9,2138,1983,15,2.1519697761427756,41.38392900547395,429094.484,4581725.164
150,701326,61,,9,60,9054,1109,30,2.185440426883257,41.429512286859584,431940.645,4586758.919
151,234500,47,,3,11,3004,1544,4,2.15550502673583,41.37355577973481,429378.855,4580570.659
152,177203,5,,10,68,10065,1649,5,2.201281210332294,41.402851645337584,433236.913,4583786.753
153,237804,44,,6,30,6018,1401,24,2.153056624576725,41.416472156762666,429220.679,4585337.176
154,194406,21,,10,64,10006,1900,26,2.180782177432901,41.414128218487434,431535.271,4585054.666
155,168905,29,,9,62,9081,1810,27,2.1828968950920262,41.422538476772885,431720.816,4585986.695
156,104006,2,,9,61,9067,1496,27,2.187992005496719,41.42220244388995,432146.23,4585945.384
157,72001,31,,5,27,5094,2827,22,2.139483746766204,41.40752688386772,428076.512,4584355.262
158,207202,42,,4,20,4084,1435,28,2.1264200190186733,41.38411625452329,426958.406,4581767.172
159,84703,30,,4,20,4036,1806,28,2.1258632407305913,41.38056981576501,426907.881,4581373.921
160,357500,24,,10,73,10138,3322,20,2.2074297873497866,41.425009806534,433773.374,4586242.006
161,145003,32,,2,7,2073,1800,10,2.1743229128370505,41.3925507721637,430972.612,4582664.291
162,341908,39,,6,31,6053,1547,12,2.1582206062341323,41.40392885155011,429638.705,4583940.424
163,365000,124,,3,18,3088,1394,28,2.133169091647654,41.37980204155277,427517.923,4581282.548
164,27700,1,,1,3,1037,1304,3,2.1891371338345484,41.38161578302309,432199.746,4581438.61
165,108007,53,,3,11,3011,1823,4,2.1612617823056417,41.37376817142967,429860.498,4580589.564
166,246703,12,,3,15,3047,1799,14,2.1453388067297725,41.37584342171322,428531.198,4580832.962
167,194406,51,,7,35,7035,1855,41,2.180259587093206,41.41605245524186,431493.618,4585268.706
168,100800,315,,2,7,2071,1695,9,2.170437578146634,41.39308755993152,430648.362,4582726.987
169,336103,6,,1,4,1054,1234,3,2.1812482560258597,41.38797947053053,431546.787,4582151.298
170,173508,34,,9,60,9027,1308,30,2.1925391888072685,41.437648188033805,432542.201,4587656.605
171,210808,8,,3,18,3109,1578,14,2.1353945886383556,41.37825993608912,427702.307,4581109.487
172,700731,4,,10,72,10122,1451,20,2.202337987953584,41.41592679360214,433338.615,4585237.526
173,23800,1,,3,17,3081,2038,28,2.12509255387129,41.37590633664937,426838.212,4580856.839
174,32700,296,,5,27,5080,1391,6,2.146147768697211,41.40212239773722,428627.594,4583749.75
175,213704,42,,9,57,9003,2302,33,2.189586485200748,41.45184239815059,432310.275,4589234.744
176,120807,207,,8,50,8074,1659,42,2.1761941464178376,41.44550731680548,431184.977,4588541.987
177,127704,95,,2,10,2162,1392,15,2.1602083433244785,41.379915617391994,429779.016,4581272.896
178,196208,25,,4,20,4036,1806,28,2.1281260914421667,41.381013759636225,427097.59,4581421.301
179,152508,20,,5,27,5082,1701,6,2.148814179005533,41.40272846065172,428851.139,4583814.841
180,196900,133,,5,26,5066,1386,21,2.1470843361522496,41.39666375548461,428699.915,4583142.967
181,367300,323,,9,63,9095,2278,27,2.1893918057590547,41.41497311234704,432255.69,4585141.695
182,8206,61,,8,45,8024,1403,16,2.1757595979650346,41.43145267095633,431133.821,4586981.994
183,108903,72,,8,45,8023,1477,16,2.1782258469339864,41.43157171115463,431340.006,4586993.251
184,289207,18,,3,18,3101,6718,14,2.1374483739993893,41.37309366642638,427868.337,4580534.225
185,89004,395,,2,7,2070,1248,9,2.1705317769057415,41.39486198700937,430658.123,4582923.906
186,200101,28,,7,35,7049,1208,32,2.174065633094201,41.42482367689378,430985.267,4586247.397
187,366002,70,,6,30,6024,1753,24,2.158907901869773,41.41257147903157,429705.471,4584899.361
188,248301,62,,8,55,8114,2029,33,2.175782433983906,41.46278996447231,431168.859,4590461.029
189,224100,34,,9,63,9094,2039,27,2.1897612197043865,41.41547378274494,432287.083,4585196.99
190,56606,7,,7,33,7019,1657,24,2.1621454566308227,41.413323752028795,429976.861,4584980.255
191,216509,56,,9,61,9059,1447,27,2.1904887199743537,41.42478610209959,432357.546,4586230.266
192,12305,297,,8,54,8109,965,33,2.1761028393001958,41.45075820415339,431182.899,4589125.011
193,130006,32,,3,11,3015,3301,4,2.1670051016761303,41.373233381532096,430340.217,4580525.561
194,65200,35,,4,20,4043,1583,28,2.116548179222597,41.37841127457942,426126.539,4581142.181
195,246000,27,,2,10,2172,1502,15,2.1625021281788093,41.37655095632075,429967.208,4580897.501
196,222603,10,,3,15,3056,973,14,2.142472870870901,41.37085277492522,428286.058,4580281.276
197,225500,133,,2,5,2007,1283,13,2.178350272082238,41.396043346682404,431312.983,4583048.831
198,4908,153,,10,66,10043,3301,18,2.1877826551354635,41.40093024755119,432106.59,4583583.933
199,209900,128,,10,65,10039,1889,18,2.1875494155719246,41.40873033796432,432095.215,4584450.072
200,81002,44,,9,59,9011,1988,30,2.206085006123917,41.43695072280788,433673.16,4587568.706
201,357103,23,,5,24,5025,1294,17,2.130188995801637,41.399018464390785,427290.148,4583418.426
202,148409,66,,7,39,7089,1433,35,2.138210355866846,41.421330156694935,427985.327,4585888.747
203,50905,31,,3,17,3077,1455,28,2.1258316450360275,41.37436381404995,426898.29,4580684.967
204,165408,22,,10,70,10081,2297,19,2.2182368653900677,41.41429511122102,434665.675,4585044.263
205,101405,57,,5,24,5026,1430,17,2.1316456167056246,41.401242550552325,427414.387,4583664.12
206,269403,39,,9,62,9082,2187,27,2.181014783565879,41.42211400252425,431563.095,4585941.056
207,119900,4,,3,18,3102,1411,14,2.138375971777567,41.37256722631829,427945.328,4580475.009
208,206607,21,,3,13,3029,1291,38,2.137171569067638,41.35966446730134,427830.35,4579043.57
209,4908,94,,10,66,10043,3301,18,2.1921364045497325,41.39794073913309,432467.429,4583248.639
210,369408,218,,3,13,3212,2612,38,2.13775582332907,41.36229983217241,427882.129,4579335.657
211,348408,1,,5,26,5067,1390,6,2.152614340673481,41.39533579214832,429160.762,4582991.002
212,285807,52,,2,10,2159,1966,15,2.155098944692808,41.37808086299376,429349.793,4581073.357
213,230601,353,,3,13,3035,2269,38,2.1393802899149468,41.36296925467551,428018.738,4579408.625
214,9800,33,,8,51,8078,1720,42,2.1728533558982566,41.44359941426247,430903.884,4588332.834
215,3701,120,,8,55,8110,2092,33,2.1734291801602983,41.46117194156127,430970.619,4590283.271
216,73900,289,,2,6,2034,1202,25,2.176888431508872,41.40746485365894,431202.825,4584317.992
217,78700,39,,9,60,9029,1080,30,2.191906438632879,41.439118136558925,432490.862,4587820.291
218,17604,4,,9,61,9057,1845,27,2.1872877763234353,41.42510174643212,432090.403,4586267.814
219,110803,5,,2,10,2154,1035,15,2.155878586382905,41.37550520915045,429412.202,4580786.777
220,225500,252,,2,6,2053,1920,13,2.1717611513714496,41.401306607656906,430767.737,4583638.396
221,186102,70,,7,33,7012,1599,25,2.1714210807298513,41.41268816444851,430751.397,4584902.235
222,16907,40,,5,24,5029,1671,17,2.1251119593693084,41.401070255285575,426868.041,4583650.487
223,140407,55,,9,61,9067,1496,27,2.187845290690215,41.422709564219346,432134.498,4586001.799
224,168803,20,,7,39,7093,1852,35,2.1377971795095343,41.426956047122246,427957.019,4586513.673
225,263906,17,,9,61,9060,1449,27,2.1901997114159117,41.42610912821521,432334.77,4586377.373
226,140305,19,,6,30,6019,1583,23,2.149164349692665,41.41083195883602,428889.246,4584714.195
227,149300,76,,7,43,7120,1266,32,2.159131839080692,41.42687436423752,429739.605,4586487.073
228,365407,7,,5,27,5098,1588,22,2.1406126863583554,41.41145635372692,428175.2,4584790.571
229,144306,20,,6,32,6081,1342,25,2.1634493526315053,41.406522779341046,430078.542,4584224.165
230,23709,89,,8,52,8100,1349,16,2.183706462273498,41.44424743368173,431811.19,4588396.17
231,367504,103,,10,67,10052,2435,5,2.1974639973775627,41.39424678053107,432908.989,4582834.402
232,28906,12,,3,13,3033,1547,38,2.141329973866608,41.36054009139735,428179.138,4579137.327
233,206403,164,,6,31,6051,1277,12,2.152856792177521,41.40235650915448,429188.652,4583770.235
234,168100,1,,9,60,9050,1574,30,2.1855236254596466,41.43178103244796,431949.966,4587010.728
235,76807,260,,2,5,2020,1713,13,2.17802282709051,41.39999139855675,431289.768,4583487.398
236,229602,43,,4,19,4009,1467,14,2.1328384869310306,41.38330707426037,427494.172,4581671.948
237,89004,229,,2,8,2096,1433,11,2.158123993233067,41.385530046673765,429610.782,4581897.892
238,23403,131,,2,8,2087,1449,36,2.154618952796756,41.39181943743593,429324.535,4582598.984
239,209900,326,,9,61,9056,1139,27,2.1868279561320043,41.42559239410055,432052.492,4586322.646
240,223606,218,,2,8,2086,1428,36,2.1501374028022666,41.39377789063535,428951.998,4582820.074
241,87009,178,,2,9,2139,1743,15,2.153737690608871,41.38423130659504,429242.632,4581757.28
242,89004,271,,2,8,2091,1857,11,2.160874485651639,41.38760099453289,429842.979,4582125.575
243,365702,94,,7,33,7015,1422,24,2.167826570978551,41.41557212012243,430454.059,4585225.289
244,350104,9,,2,6,2026,2098,13,2.1777661399330066,41.404515404733125,431273.078,4583989.851
245,361406,213,,2,9,2120,1185,29,2.149783268837008,41.38482140357661,428912.636,4581826.028
246,208001,213,,6,31,6037,1112,12,2.1517745688503833,41.406683835300896,429102.894,4584251.535
247,18505,48,,2,9,2141,1231,15,2.1508756931243056,41.38149496173373,429000.357,4581455.836
248,21306,57,,1,1,1001,1423,1,2.173265915430253,41.375888374992996,430866.598,4580815.301
249,287201,58,,2,9,2136,892,15,2.1479537017038424,41.38225723180678,428756.864,4581542.86
250,195409,64,,10,70,10090,1539,19,2.2139614431867307,41.41379478139778,434307.858,4584991.951
251,210003,20,,10,65,10039,1889,18,2.187803497536947,41.40784136383774,432115.526,4584351.18
252,312706,74,,7,43,7123,1488,31,2.1625024703506757,41.42937634984819,430023.934,4586762.112
253,211505,3,,5,24,5023,1483,17,2.1274617402020968,41.39639069804967,427059.229,4583128.987
254,76807,83,,10,66,10045,1262,18,2.1860821684757323,41.393611851475484,431956.812,4582772.789
255,115603,416,,9,63,9083,1754,27,2.184047506893532,41.420974696900934,431815.329,4585812.179
256,365000,67,,3,18,3086,1271,28,2.129999958370671,41.37869926739104,427251.697,4581162.775
257,325005,178,,2,5,2004,1494,13,2.180821024561809,41.39616435201429,431519.658,4583060.309
258,701558,1,,8,45,8029,1511,16,2.1809226806290285,41.435408703110134,431569.361,4587417.096
259,23505,51,,5,25,5042,1374,22,2.1354226013336226,41.40270318315568,427731.726,4583823.12
260,70607,164,,2,8,2102,1385,36,2.15220625594169,41.39071832661805,429121.631,4582478.711
261,143609,29,,10,69,10080,2516,19,2.215802147811986,41.40864956554043,434456.522,4584419.341
262,138303,1,,8,48,8058,1698,42,2.1684386463399825,41.43931652240677,430530.528,4587860.883
263,110803,11,,2,10,2154,1035,15,2.1556278179172836,41.37569397752646,429391.436,4580807.938
264,257700,25,,3,11,3022,1442,4,2.170072923553159,41.37289464366671,430596.408,4580485.494
265,86902,65,,1,1,1003,3829,1,2.171906632452064,41.37670047490112,430753.792,4580906.544
266,51205,3,,2,8,2109,2232,29,2.144435627058956,41.39063666902764,428471.885,4582476.031
267,147508,43,,6,28,6008,2123,23,2.140142945175367,41.41310657822939,428137.759,4584974.167
268,110304,52,,2,8,2088,1745,8,2.1578270004816,41.3913779686951,429592.26,4582547.361
269,230000,74,,6,29,6014,1488,23,2.1476723469795393,41.41753927558517,428771.875,4585460.061
270,90502,370,,2,7,2059,1705,37,2.1624899956046733,41.39878009101735,429990.045,4583365.356
271,16204,5,,5,24,5022,1681,17,2.1334257415206195,41.39537670670862,427556.675,4583011.411
272,339101,94,,9,60,9030,1465,30,2.1911380934983016,41.44031930979904,432427.919,4587954.244
273,141206,36,,7,35,7029,1309,41,2.170549156817209,41.42021570812187,430686.529,4585738.633
274,100800,4,,2,9,2149,1872,15,2.1497001548930146,41.37717498618191,428897.358,4580977.203
275,356803,178,,6,31,6035,1096,24,2.1525174129904125,41.40833674946994,429166.779,4584434.432
276,188006,25,,5,23,5007,1796,17,2.11788095359424,41.403693379241034,426266.56,4583947.833
277,86200,88,,10,72,10107,1524,18,2.1951729540704914,41.41307389392156,432736.878,4584926.34
278,157206,47,,9,61,9061,1841,27,2.1944959004114417,41.427545415727685,432695.237,4586533.48
279,359801,37,,5,23,5005,1250,17,2.1121947531544185,41.4073447574235,425795.419,4584358.061
280,36700,37,,8,51,8077,1440,42,2.1765124998829344,41.44395530212571,431209.931,4588369.43
281,361406,276,,2,9,2110,2019,29,2.1466799705334245,41.38782989825598,428656.453,4582162.577
282,196900,33,,5,26,5069,1801,6,2.1502369340820104,41.39854720052442,428965.512,4583349.475
283,316605,20,,1,3,1035,1151,3,2.1914712516901753,41.379728376658186,432392.96,4581227.25
284,144306,9,,6,32,6082,3330,24,2.1630265191039575,41.40639230239847,430043.06,4584210.021
285,299506,22,,5,26,5079,1333,6,2.144437810887752,41.40123817634012,428483.69,4583652.995
286,301608,73,,3,14,3043,1628,4,2.14490035951821,41.37046028507037,428488.638,4580235.697
287,183206,1,,1,1,1014,1773,1,2.1664951528222436,41.38065753754629,430305.498,4581350.188
288,369306,14,,5,27,5082,1701,6,2.15008078659072,41.40150821270128,428955.684,4583678.331
289,109101,98,,10,64,10018,1476,26,2.183481883829109,41.40654788108696,431752.963,4584210.975
290,110009,49,,10,67,10052,2435,5,2.1942574754504323,41.393555671482844,432640.212,4582760.164
